"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"173","Ya falta poco para arrancar las presentaciones!! #HackathonPosadas https://t.co/DSztXvBHkt",FALSE,0,NA,2017-05-28 18:20:42,FALSE,NA,"868894815873847298",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","posadastech",0,FALSE,FALSE,NA,NA
"174","RT @CMArzamendiA: #HackathonPosadas #HOY 14 proyectos concursan por el primer premio de innovación ciudadana en UCaMi @losadajoaquin @pepiv…",FALSE,0,NA,2017-05-28 18:16:36,FALSE,NA,"868893786830766082",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jorgeomarescal2",6,TRUE,FALSE,NA,NA
"175","RT @CMArzamendiA: #HackathonPosadas #HOY 14 proyectos concursan por el primer premio de innovación ciudadana en UCaMi @losadajoaquin @pepiv…",FALSE,0,NA,2017-05-28 18:13:58,FALSE,NA,"868893122180390912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DirGralDDHH",6,TRUE,FALSE,NA,NA
"176","RT @CMArzamendiA: #HackathonPosadas #HOY 14 proyectos concursan por el primer premio de innovación ciudadana en UCaMi @losadajoaquin @pepiv…",FALSE,0,NA,2017-05-28 18:12:15,FALSE,NA,"868892692419366912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nicogodoy1205",6,TRUE,FALSE,NA,NA
"177","RT @CMArzamendiA: #HackathonPosadas #HOY 14 proyectos concursan por el primer premio de innovación ciudadana en UCaMi @losadajoaquin @pepiv…",FALSE,0,NA,2017-05-28 18:00:50,FALSE,NA,"868889818331328512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","losadajoaquin",6,TRUE,FALSE,NA,NA
"178","#HackathonPosadas #HOY 14 proyectos concursan por el primer premio de innovación ciudadana en UCaMi @losadajoaquin… https://t.co/nAUV1MY5f6",FALSE,7,NA,2017-05-28 17:59:28,TRUE,NA,"868889475623026693",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CMArzamendiA",6,FALSE,FALSE,NA,NA
"179","RT @CMArzamendiA: #hackathonposadas #hoy yoga. https://t.co/97zf6b0prR",FALSE,0,NA,2017-05-28 17:46:07,FALSE,NA,"868886114626654210",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luciano3219",6,TRUE,FALSE,NA,NA
"180","RT @CMArzamendiA: #hackathonposadas #hoy yoga. https://t.co/97zf6b0prR",FALSE,0,NA,2017-05-28 17:46:00,FALSE,NA,"868886084670939136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","emmaruiz531",6,TRUE,FALSE,NA,NA
"181","RT @CMArzamendiA: #hackathonposadas #hoy yoga. https://t.co/97zf6b0prR",FALSE,0,NA,2017-05-28 17:45:48,FALSE,NA,"868886033055834112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nicogodoy1205",6,TRUE,FALSE,NA,NA
"182","RT @CMArzamendiA: #hackathonposadas #hoy yoga. https://t.co/97zf6b0prR",FALSE,0,NA,2017-05-28 17:45:37,FALSE,NA,"868885987153371138",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cynmarquez12",6,TRUE,FALSE,NA,NA
